timestamp,speed,distance
"01/17/2024, 17:57:31",31.13,3.28
"01/17/2024, 17:57:34",31.26,3.3
"01/17/2024, 17:57:35",30.91,3.31
"01/17/2024, 17:57:38",30.6,3.34
"01/17/2024, 17:57:41",30.42,3.36
"01/17/2024, 17:57:42",30.27,3.37
"01/17/2024, 17:57:45",30.06,3.4
"01/17/2024, 17:57:48",29.95,3.42
"01/17/2024, 17:57:49",30.59,3.43
"01/17/2024, 17:57:52",30.76,3.46
"01/17/2024, 17:57:56",31.28,3.49
"01/17/2024, 17:57:56",31.32,3.49
"01/17/2024, 17:58:00",,3.52
"01/17/2024, 17:58:03",30.52,3.55
"01/17/2024, 17:58:06",30.65,3.57
"01/17/2024, 17:58:07",30.47,3.58
"01/17/2024, 17:58:10",30.46,3.61
"01/17/2024, 17:58:14",30.29,3.64
"01/17/2024, 17:58:17",30.88,3.67
"01/17/2024, 17:58:20",30.8,3.7
"01/17/2024, 17:58:21",30.83,3.7
"01/17/2024, 17:58:24",30.75,3.73
"01/17/2024, 17:58:28",31.14,3.76
"01/17/2024, 17:58:28",31.2,3.76
"01/17/2024, 17:58:31",30.54,3.79
"01/17/2024, 17:58:35",30.51,3.82
"01/17/2024, 17:58:38",30.99,3.85
"01/17/2024, 17:58:39",30.43,3.85
"01/17/2024, 17:58:42",30.7,3.88
"01/17/2024, 17:58:49",31.22,3.94
"01/17/2024, 17:58:52",30.99,3.97
"01/17/2024, 17:58:53",30.83,3.98
"01/17/2024, 17:58:56",31.32,4.01
"01/17/2024, 17:58:59",31.04,4.03
"01/17/2024, 17:59:03",,4.07
"01/17/2024, 17:59:07",30.84,4.09
"01/17/2024, 17:59:10",30.93,4.12
"01/17/2024, 17:59:11",31.16,4.13
"01/17/2024, 17:59:14",31.41,4.16
"01/17/2024, 17:59:17",31.39,4.18
"01/17/2024, 17:59:18",31.52,4.19
"01/17/2024, 17:59:21",30.85,4.22
"01/17/2024, 17:59:25",30.72,4.25
"01/17/2024, 17:59:28",31.2,4.28
"01/17/2024, 17:59:31",30.98,4.31
"01/17/2024, 17:59:32",30.83,4.32
"01/17/2024, 17:59:35",30.65,4.34
"01/17/2024, 17:59:39",30.48,4.37
"01/17/2024, 17:59:42",29.87,4.4
"01/17/2024, 17:59:43",29.7,4.4
"01/17/2024, 17:59:49",29.99,4.46
"01/17/2024, 17:59:50",30.24,4.46
"01/17/2024, 17:59:53",30.13,4.49
"01/17/2024, 17:59:56",30.42,4.52
"01/17/2024, 17:59:57",30.39,4.52
"01/17/2024, 18:00:00",30.25,4.55
"01/17/2024, 18:00:03",30.48,4.58
"01/17/2024, 18:00:07",,4.61
"01/17/2024, 18:00:11",31.24,4.64
"01/17/2024, 18:00:14",31.41,4.67
"01/17/2024, 18:00:15",31.45,4.67
"01/17/2024, 18:00:18",31.33,4.7
"01/17/2024, 18:00:21",31.68,4.73
"01/17/2024, 18:00:22",32.09,4.74
"01/17/2024, 18:00:25",31.53,4.76
"01/17/2024, 18:00:28",31.85,4.79
"01/17/2024, 18:00:29",31.91,4.8
"01/17/2024, 18:00:32",31.31,4.83
"01/17/2024, 18:00:35",31.41,4.86
"01/17/2024, 18:00:36",31.74,4.86
"01/17/2024, 18:00:39",31.58,4.89
"01/17/2024, 18:00:43",31.55,4.92
"01/17/2024, 18:00:46",31.65,4.95
"01/17/2024, 18:00:46",31.55,4.95
"01/17/2024, 18:00:50",31.19,4.98
"01/17/2024, 18:00:54",30.92,5.02
"01/17/2024, 18:00:58",31.27,5.05
"01/17/2024, 18:00:58",31.92,5.06
"01/17/2024, 18:01:02",31.55,5.09
"01/17/2024, 18:01:02",30.99,5.09
"01/17/2024, 18:01:06",31.27,5.12
"01/17/2024, 18:01:10",31.06,5.16
"01/17/2024, 18:01:15",,5.2
"01/17/2024, 18:01:18",31.34,5.23
"01/17/2024, 18:01:19",32.14,5.23
"01/17/2024, 18:01:22",31.83,5.26
"01/17/2024, 18:01:25",31.48,5.29
"01/17/2024, 18:01:29",32.01,5.33
"01/17/2024, 18:01:33",31.23,5.36
"01/17/2024, 18:01:40",31.63,5.42
"01/17/2024, 18:01:44",31.5,5.45
"01/17/2024, 18:01:47",31.25,5.48
"01/17/2024, 18:01:51",31.15,5.52
"01/17/2024, 18:01:54",31.32,5.54
"01/17/2024, 18:01:57",31.31,5.57
"01/17/2024, 18:01:58",31.41,5.58
"01/17/2024, 18:02:05",30.27,5.63
"01/17/2024, 18:02:05",30.79,5.64
"01/17/2024, 18:02:08",30.91,5.67
"01/17/2024, 18:02:12",30.77,5.69
"01/17/2024, 18:02:12",30.87,5.7
"01/17/2024, 18:02:16",,5.73
"01/17/2024, 18:02:19",31.11,5.75
"01/17/2024, 18:02:22",30.79,5.78
"01/17/2024, 18:02:23",30.95,5.79
"01/17/2024, 18:02:26",30.97,5.82
"01/17/2024, 18:02:29",30.85,5.84
"01/17/2024, 18:02:30",30.67,5.85
"01/17/2024, 18:02:33",30.88,5.88
"01/17/2024, 18:02:36",30.32,5.9
"01/17/2024, 18:02:37",30.31,5.91
"01/17/2024, 18:02:40",30.53,5.94
"01/17/2024, 18:02:44",30.01,5.96
"01/17/2024, 18:02:44",29.26,5.97
"01/17/2024, 18:02:51",29.34,6.02
"01/17/2024, 18:02:54",29.21,6.05
"01/17/2024, 18:02:55",30.27,6.06
"01/17/2024, 18:03:01",30.39,6.11
"01/17/2024, 18:03:02",30.39,6.12
"01/17/2024, 18:03:05",29.12,6.14
"01/17/2024, 18:03:08",30.15,6.17
"01/17/2024, 18:03:09",30.24,6.18
"01/17/2024, 18:03:16",30.5,6.23
"01/17/2024, 18:03:16",30.75,6.24
"01/17/2024, 18:03:20",,6.26
"01/17/2024, 18:03:24",30.03,6.3
"01/17/2024, 18:03:27",28.86,6.32
"01/17/2024, 18:03:30",29.12,6.35
"01/17/2024, 18:03:33",29.75,6.38
"01/17/2024, 18:03:34",29.48,6.38
"01/17/2024, 18:03:37",29.15,6.41
"01/17/2024, 18:03:40",30.27,6.43
"01/17/2024, 18:03:41",31.07,6.44
"01/17/2024, 18:03:44",30.23,6.47
"01/17/2024, 18:03:48",29.73,6.5
"01/17/2024, 18:03:52",30.48,6.53
"01/17/2024, 18:03:55",30.03,6.56
"01/17/2024, 18:03:56",29.66,6.56
"01/17/2024, 18:03:59",29.35,6.59
"01/17/2024, 18:04:02",29.71,6.61
"01/17/2024, 18:04:05",29.78,6.64
"01/17/2024, 18:04:06",30.71,6.65
"01/17/2024, 18:04:09",30.58,6.67
"01/17/2024, 18:04:12",29.64,6.7
"01/17/2024, 18:04:13",28.9,6.71
"01/17/2024, 18:04:20",30.24,6.76
"01/17/2024, 18:04:24",,6.79
"01/17/2024, 18:04:27",29.93,6.82
"01/17/2024, 18:04:31",31.93,6.86
"01/17/2024, 18:04:34",30.41,6.88
"01/17/2024, 18:04:37",30.1,6.91
"01/17/2024, 18:04:38",30.43,6.92
"01/17/2024, 18:04:41",30.42,6.94
"01/17/2024, 18:04:44",30.47,6.97
"01/17/2024, 18:04:45",30.39,6.98
"01/17/2024, 18:04:48",30.54,7.0
"01/17/2024, 18:04:51",30.37,7.03
"01/17/2024, 18:04:52",30.47,7.04
"01/17/2024, 18:04:55",30.34,7.07
"01/17/2024, 18:04:59",30.06,7.09
"01/17/2024, 18:05:03",30.0,7.13
"01/17/2024, 18:05:07",30.51,7.16
"01/17/2024, 18:05:07",30.43,7.17
"01/17/2024, 18:05:11",29.85,7.19
"01/17/2024, 18:05:11",29.97,7.2
"01/17/2024, 18:05:15",29.38,7.23
"01/17/2024, 18:05:15",29.37,7.23
"01/17/2024, 18:05:19",30.1,7.26
"01/17/2024, 18:05:19",30.63,7.26
"01/17/2024, 18:05:23",30.15,7.3
"01/17/2024, 18:05:27",,7.33
"01/17/2024, 18:05:31",30.8,7.36
"01/17/2024, 18:05:34",30.82,7.39
"01/17/2024, 18:05:35",30.87,7.4
"01/17/2024, 18:05:38",30.03,7.43
"01/17/2024, 18:05:42",29.64,7.45
"01/17/2024, 18:05:42",29.89,7.46
"01/17/2024, 18:05:46",29.86,7.48
"01/17/2024, 18:05:49",29.33,7.51
"01/17/2024, 18:05:52",30.3,7.54
"01/17/2024, 18:05:53",30.35,7.54
"01/17/2024, 18:05:56",29.99,7.57
"01/17/2024, 18:05:59",29.65,7.6
"01/17/2024, 18:06:00",30.71,7.6
"01/17/2024, 18:06:03",30.12,7.63
"01/17/2024, 18:06:06",29.75,7.66
"01/17/2024, 18:06:07",30.67,7.66
"01/17/2024, 18:06:10",29.6,7.69
"01/17/2024, 18:06:13",29.84,7.72
"01/17/2024, 18:06:14",30.35,7.72
"01/17/2024, 18:06:17",30.08,7.75
"01/17/2024, 18:06:21",31.21,7.78
"01/17/2024, 18:06:24",31.73,7.81
"01/17/2024, 18:06:25",31.53,7.81
"01/17/2024, 18:06:28",31.61,7.84
"01/17/2024, 18:06:32",,7.88
"01/17/2024, 18:06:35",31.42,7.9
"01/17/2024, 18:06:38",31.44,7.93
"01/17/2024, 18:06:39",32.43,7.94
"01/17/2024, 18:06:42",31.51,7.97
"01/17/2024, 18:06:45",30.86,8.0
"01/17/2024, 18:06:46",30.75,8.0
"01/17/2024, 18:06:49",30.86,8.03
"01/17/2024, 18:06:53",30.74,8.06
"01/17/2024, 18:06:57",29.94,8.09
"01/17/2024, 18:07:00",30.94,8.12
"01/17/2024, 18:07:03",30.1,8.14
"01/17/2024, 18:07:04",30.51,8.15
"01/17/2024, 18:07:07",30.46,8.18
"01/17/2024, 18:07:10",29.32,8.2
"01/17/2024, 18:07:11",30.79,8.21
"01/17/2024, 18:07:14",30.66,8.24
"01/17/2024, 18:07:17",29.58,8.26
"01/17/2024, 18:07:18",29.59,8.27
"01/17/2024, 18:07:21",30.51,8.3
"01/17/2024, 18:07:25",30.43,8.33
"01/17/2024, 18:07:25",29.63,8.33
"01/17/2024, 18:07:29",29.84,8.36
"01/17/2024, 18:07:35",,8.41
"01/17/2024, 18:07:36",29.37,8.42
"01/17/2024, 18:07:39",29.71,8.44
"01/17/2024, 18:07:42",28.46,8.47
"01/17/2024, 18:07:43",30.39,8.47
"01/17/2024, 18:07:46",29.74,8.5
"01/17/2024, 18:07:49",30.08,8.53
"01/17/2024, 18:07:50",31.52,8.54
"01/17/2024, 18:07:57",29.95,8.59
"01/17/2024, 18:07:57",30.35,8.6
"01/17/2024, 18:08:01",30.95,8.62
"01/17/2024, 18:08:04",30.99,8.65
"01/17/2024, 18:08:07",31.28,8.68
"01/17/2024, 18:08:08",30.71,8.68
"01/17/2024, 18:08:11",31.01,8.71
"01/17/2024, 18:08:14",30.92,8.74
"01/17/2024, 18:08:15",31.36,8.75
"01/17/2024, 18:08:18",30.96,8.77
"01/17/2024, 18:08:21",29.51,8.8
"01/17/2024, 18:08:22",29.78,8.81
"01/17/2024, 18:08:25",30.84,8.83
"01/17/2024, 18:08:29",30.11,8.86
"01/17/2024, 18:08:29",30.16,8.87
"01/17/2024, 18:08:32",30.46,8.9
"01/17/2024, 18:08:36",30.56,8.92
"01/17/2024, 18:08:39",,8.95
"01/17/2024, 18:08:40",30.51,8.95
"01/17/2024, 18:08:43",30.43,8.98
"01/17/2024, 18:08:46",30.4,9.01
"01/17/2024, 18:08:47",30.39,9.01
"01/17/2024, 18:08:50",29.87,9.04
"01/17/2024, 18:08:53",29.55,9.07
"01/17/2024, 18:08:54",30.35,9.08
"01/17/2024, 18:08:57",31.2,9.1
"01/17/2024, 18:09:00",30.81,9.13
"01/17/2024, 18:09:01",30.91,9.14
"01/17/2024, 18:09:04",30.81,9.17
"01/17/2024, 18:09:08",30.87,9.19
"01/17/2024, 18:09:11",30.48,9.22
"01/17/2024, 18:09:12",30.31,9.23
"01/17/2024, 18:09:15",30.84,9.25
"01/17/2024, 18:09:18",30.67,9.28
"01/17/2024, 18:09:19",30.3,9.29
"01/17/2024, 18:09:22",30.35,9.31
"01/17/2024, 18:09:25",31.21,9.34
"01/17/2024, 18:09:32",31.28,9.41
"01/17/2024, 18:09:33",31.41,9.41
"01/17/2024, 18:09:36",31.61,9.44
"01/17/2024, 18:09:40",31.17,9.47
"01/17/2024, 18:09:40",30.71,9.47
"01/17/2024, 18:09:44",,9.5
"01/17/2024, 18:09:47",30.39,9.53
"01/17/2024, 18:09:50",30.41,9.56
"01/17/2024, 18:09:54",30.13,9.59
"01/17/2024, 18:09:57",30.54,9.62
"01/17/2024, 18:09:58",31.03,9.62
"01/17/2024, 18:10:01",31.27,9.65
"01/17/2024, 18:10:04",30.69,9.68
"01/17/2024, 18:10:05",30.35,9.68
"01/17/2024, 18:10:08",30.71,9.71
"01/17/2024, 18:10:12",30.52,9.74
"01/17/2024, 18:10:12",31.36,9.75
"01/17/2024, 18:10:16",31.04,9.77
"01/17/2024, 18:10:22",31.29,9.83
"01/17/2024, 18:10:23",30.71,9.84
"01/17/2024, 18:10:29",31.03,9.89
"01/17/2024, 18:10:30",31.49,9.9
"01/17/2024, 18:10:36",30.61,9.95
"01/17/2024, 18:10:37",31.49,9.96
"01/17/2024, 18:10:40",30.67,9.99
"01/17/2024, 18:10:44",30.95,10.01
"01/17/2024, 18:10:47",,10.05
"01/17/2024, 18:10:51",31.33,10.08
"01/17/2024, 18:10:54",30.08,10.1
"01/17/2024, 18:10:55",29.89,10.11
"01/17/2024, 18:10:58",29.78,10.14
"01/17/2024, 18:11:01",30.31,10.16
"01/17/2024, 18:11:02",30.55,10.17
"01/17/2024, 18:11:05",31.19,10.2
"01/17/2024, 18:11:08",31.12,10.22
"01/17/2024, 18:11:09",30.31,10.23
"01/17/2024, 18:11:12",29.64,10.26
"01/17/2024, 18:11:15",30.02,10.28
"01/17/2024, 18:11:19",29.94,10.31
"01/17/2024, 18:11:19",29.59,10.32
"01/17/2024, 18:11:23",30.14,10.35
"01/17/2024, 18:11:26",30.58,10.37
"01/17/2024, 18:11:27",29.74,10.38
"01/17/2024, 18:11:30",30.49,10.41
"01/17/2024, 18:11:33",29.69,10.43
"01/17/2024, 18:11:34",30.81,10.44
"01/17/2024, 18:11:37",30.08,10.46
"01/17/2024, 18:11:40",30.34,10.49
"01/17/2024, 18:11:41",30.71,10.5
"01/17/2024, 18:11:44",30.39,10.53
"01/17/2024, 18:11:47",31.34,10.55
"01/17/2024, 18:11:48",30.71,10.56
"01/17/2024, 18:11:51",,10.59
"01/17/2024, 18:11:55",28.84,10.61
"01/17/2024, 18:11:58",30.08,10.64
"01/17/2024, 18:11:59",31.15,10.65
"01/17/2024, 18:12:02",30.76,10.67
"01/17/2024, 18:12:05",30.97,10.7
"01/17/2024, 18:12:06",30.54,10.71
"01/17/2024, 18:12:09",30.73,10.73
"01/17/2024, 18:12:12",30.81,10.76
"01/17/2024, 18:12:13",30.55,10.77
"01/17/2024, 18:12:16",31.12,10.8
"01/17/2024, 18:12:19",30.81,10.82
"01/17/2024, 18:12:20",31.15,10.83
"01/17/2024, 18:12:23",31.19,10.86
"01/17/2024, 18:12:27",31.52,10.89
"01/17/2024, 18:12:30",31.01,10.91
"01/17/2024, 18:12:31",31.08,10.92
"01/17/2024, 18:12:34",30.94,10.95
"01/17/2024, 18:12:37",30.05,10.98
"01/17/2024, 18:12:38",30.24,10.98
"01/17/2024, 18:12:45",30.94,11.04
"01/17/2024, 18:12:48",30.36,11.07
"01/17/2024, 18:12:51",30.26,11.1
"01/17/2024, 18:12:52",30.31,11.11
"01/17/2024, 18:12:55",,11.13
"01/17/2024, 18:12:59",30.67,11.16
"01/17/2024, 18:12:59",32.36,11.16
"01/17/2024, 18:13:03",31.06,11.19
"01/17/2024, 18:13:06",31.41,11.22
"01/17/2024, 18:13:09",31.19,11.25
"01/17/2024, 18:13:10",30.81,11.25
"01/17/2024, 18:13:16",30.22,11.31
"01/17/2024, 18:13:17",29.15,11.32
"01/17/2024, 18:13:20",30.58,11.34
"01/17/2024, 18:13:23",30.2,11.37
"01/17/2024, 18:13:27",30.66,11.4
"01/17/2024, 18:13:30",30.62,11.43
"01/17/2024, 18:13:38",29.73,11.49
"01/17/2024, 18:13:41",30.07,11.52
"01/17/2024, 18:13:45",29.0,11.55
"01/17/2024, 18:13:52",30.35,11.61
"01/17/2024, 18:13:55",30.61,11.64
"01/17/2024, 18:13:56",31.28,11.64
"01/17/2024, 18:13:59",,11.67
"01/17/2024, 18:14:02",30.58,11.7
"01/17/2024, 18:14:03",31.32,11.7
"01/17/2024, 18:14:06",31.36,11.73
"01/17/2024, 18:14:10",31.18,11.76
"01/17/2024, 18:14:10",31.03,11.77
"01/17/2024, 18:14:14",31.25,11.79
"01/17/2024, 18:14:17",31.22,11.82
"01/17/2024, 18:14:20",30.24,11.85
"01/17/2024, 18:14:21",30.83,11.86
"01/17/2024, 18:14:24",30.51,11.88
"01/17/2024, 18:14:27",29.87,11.91
"01/17/2024, 18:14:31",30.29,11.94
"01/17/2024, 18:14:34",30.33,11.97
"01/17/2024, 18:14:35",30.12,11.98
"01/17/2024, 18:14:38",30.38,12.0
"01/17/2024, 18:14:42",30.9,12.03
"01/17/2024, 18:14:42",30.55,12.04
"01/17/2024, 18:14:46",30.41,12.07
"01/17/2024, 18:14:53",31.03,12.13
"01/17/2024, 18:14:56",30.14,12.15
"01/17/2024, 18:14:59",29.09,12.18
"01/17/2024, 18:15:00",29.04,12.19
"01/17/2024, 18:15:03",,12.22
"01/17/2024, 18:15:06",30.06,12.24
"01/17/2024, 18:15:07",30.08,12.25
"01/17/2024, 18:15:10",30.31,12.27
"01/17/2024, 18:15:14",29.71,12.3
"01/17/2024, 18:15:18",29.66,12.33
"01/17/2024, 18:15:21",26.18,12.34
"01/17/2024, 18:15:21",,12.34
"01/17/2024, 18:15:25",,12.34
"01/17/2024, 18:15:28",,12.34
"01/17/2024, 18:15:31",,12.34
"01/17/2024, 18:15:32",,12.34
"01/17/2024, 18:15:35",,12.34
"01/17/2024, 18:15:38",,12.34
"01/17/2024, 18:15:39",,12.34
"01/17/2024, 18:15:42",,12.34
"01/17/2024, 18:15:46",0.59,12.35
"01/17/2024, 18:15:49",18.77,12.37
"01/17/2024, 18:15:53",23.07,12.39
"01/17/2024, 18:15:53",20.05,12.39
"01/17/2024, 18:15:57",13.98,12.4
"01/17/2024, 18:16:00",,12.4
"01/17/2024, 18:16:03",,12.4
"01/17/2024, 18:16:04",,12.4
"01/17/2024, 18:16:07",,12.4
"01/17/2024, 18:16:10",18.14,12.42
"01/17/2024, 18:16:11",22.73,12.42
"01/17/2024, 18:16:14",23.21,12.44
"01/17/2024, 18:16:17",28.31,12.47
"01/17/2024, 18:16:18",28.97,12.47
"01/17/2024, 18:16:21",30.13,12.5
"01/17/2024, 18:16:25",30.11,12.53
"01/17/2024, 18:16:29",30.14,12.56
"01/17/2024, 18:16:32",30.6,12.59
"01/17/2024, 18:16:35",31.04,12.61
"01/17/2024, 18:16:36",30.83,12.62
"01/17/2024, 18:16:42",31.49,12.68
"01/17/2024, 18:16:43",31.62,12.68
"01/17/2024, 18:16:46",31.04,12.71
"01/17/2024, 18:16:49",30.94,12.74
"01/17/2024, 18:16:50",30.63,12.74
"01/17/2024, 18:16:53",30.86,12.77
"01/17/2024, 18:16:57",31.94,12.8
"01/17/2024, 18:16:57",31.79,12.81
"01/17/2024, 18:17:01",31.96,12.84
"01/17/2024, 18:17:04",32.4,12.87
"01/17/2024, 18:17:07",32.65,12.89
"01/17/2024, 18:17:08",31.45,12.9
"01/17/2024, 18:17:11",,12.93
"01/17/2024, 18:17:14",32.37,12.96
"01/17/2024, 18:17:15",32.95,12.97
"01/17/2024, 18:17:18",32.28,12.99
"01/17/2024, 18:17:21",31.79,13.02
"01/17/2024, 18:17:22",31.49,13.03
"01/17/2024, 18:17:29",32.26,13.09
"01/17/2024, 18:17:29",32.36,13.09
"01/17/2024, 18:17:33",31.98,13.12
"01/17/2024, 18:17:36",32.17,13.15
"01/17/2024, 18:17:39",32.14,13.18
"01/17/2024, 18:17:40",32.36,13.19
"01/17/2024, 18:17:43",31.54,13.22
"01/17/2024, 18:17:46",31.86,13.24
"01/17/2024, 18:17:50",31.59,13.28
"01/17/2024, 18:17:53",31.4,13.31
"01/17/2024, 18:17:54",31.2,13.31
"01/17/2024, 18:17:57",32.05,13.34
